-0.385Source_10-0.376Source_13-0.372Source_5-0.343Source_14+0.314Source_2...,0.771Source_3-0.587Source_1-0.125Source_10-0.115Source_11-0.102Source_2...,'0.818Source_2+0.414Source_10+0.246Source_3-0.144Source_11+0.13 Source_4...',-0.552Source_1+0.463Source_12-0.438Source_11-0.431Source_3+0.168Source_0...,0.789Source_11+0.459Source_12+0.311Source_4-0.149Source_1+0.138Source_0...,0.814Source_4-0.447Source_7-0.282Source_12-0.14Source_10-0.132Source_11...,0.855Source_7+0.316Source_4-0.315Source_12-0.229Source_10+0.063Source_8...,0.555Source_6-0.508Source_12+0.394Source_10+0.268Source_0-0.214Source_1...,0.771Source_6-0.349Source_10-0.225Source_0+0.225Source_12+0.199Source_15...,0.934Source_15+0.227Source_0-0.179Source_6-0.129Source_8-0.103Source_10...,'0.689Source_8+0.67 Source_0-0.131Source_9-0.114Source_10+0.093Source_13...',0.727Source_9+0.536Source_8-0.375Source_0+0.125Source_15+0.106Source_11...,'-0.558Source_14-0.441Source_9-0.404Source_13+0.32 Source_8+0.277Source_10...','0.697Source_14-0.668Source_13-0.164Source_5+0.13 Source_10+0.086Source_4...',-0.876Source_5+0.389Source_13+0.176Source_14-0.145Source_9-0.126Source_0...,'-0.43Source_10+0.42 Source_2-0.401Source_1-0.33Source_3-0.261Source_9...',class
1.45674,5.288771,2.468578,-1.005057,1.235893,0.132046,0.638182,-1.621887,1.357045,1.017387,1.080337,1.186934,-0.254813,2.106313,-0.2323,-0.005556,T
1.279411,-0.27307,-1.717925,0.588604,-1.645414,-0.104713,-0.418174,-0.228134,0.536981,1.280548,0.200273,-1.206268,-1.021577,0.71333,1.938864,0.62499,A
0.578042,-0.765402,1.127052,-0.449399,-0.583168,0.262864,0.01882,0.211377,-0.133771,0.30308,1.396772,-0.567758,-0.850182,-0.443298,0.177429,0.292667,N
0.386674,-1.427231,-1.431934,0.979157,1.166131,2.670682,-1.043128,-0.113532,1.131868,-1.004886,-0.381391,0.608329,-0.43476,1.998211,-0.976206,0.623003,H
-0.311695,0.856757,-0.416071,0.420859,0.033965,-0.992674,-0.334506,-0.255279,-1.479054,-1.464403,-0.319805,-0.034434,0.209876,-0.996103,0.089158,-1.034148,E
1.129263,-0.914729,1.138243,-0.907598,-0.578787,-1.050658,-0.421735,-0.113224,0.664815,-1.862837,1.79034,-1.715403,-0.49633,-1.291297,0.342709,0.794038,M
0.640575,-0.071446,0.428214,1.634901,-0.722866,-0.866949,0.528269,0.444091,1.533407,-0.209395,-0.664282,-0.421798,0.195619,-1.175084,-0.42215,-0.207609,G
0.546094,-0.40749,-0.017367,-1.216227,-0.44234,0.125022,-0.214073,-1.064599,0.829767,-1.467272,-0.906434,0.044255,0.838669,-0.579447,0.927171,-0.884838,D
-0.015828,-0.225166,-2.023876,-0.867285,-0.868169,-1.014771,-0.217086,4.129515,-0.018197,1.404455,-0.255522,0.122415,-0.443535,3.400219,-0.966305,1.797175,A
1.002984,1.162882,0.045354,0.663454,1.743276,1.376168,1.199167,-0.667868,-0.012293,0.210076,-0.8235,-1.456521,0.72917,1.155781,1.700527,-0.311433,Y
-0.547663,0.586242,-0.214467,0.161753,-0.12177,0.785545,-1.835378,0.276791,-0.367475,-1.027697,-0.354208,1.127966,0.628336,0.026795,0.356823,1.868488,N
-0.308831,-0.142869,0.165901,-0.1204,-0.096841,-0.250492,-1.448618,1.341545,1.003834,-0.277842,-0.936495,0.152202,0.02998,1.057988,-1.100864,1.287262,U
1.480274,-0.351686,0.032689,-1.118749,0.295815,0.744547,0.727369,0.815199,-0.388928,1.449165,0.66323,1.164392,0.67166,-0.311451,-0.166238,-0.046997,P
1.279505,2.952762,2.495953,-0.655096,0.629127,0.532056,0.719726,-1.205362,0.405824,2.543446,1.901031,1.301212,-0.453144,0.003633,-0.915504,-0.475319,T
-0.069083,1.297063,-2.172054,0.905017,0.02506,-0.958074,1.254051,-0.083455,0.907668,1.119725,-0.025181,-0.377197,0.334016,-0.683959,-0.113353,0.785715,X
0.363442,0.1492,-0.617871,0.684947,-0.43625,0.305477,0.714415,-0.797047,-0.355979,0.953546,1.542761,-0.496474,-0.660181,0.631707,-0.250636,1.068668,X
-0.009621,-0.522034,1.259549,-0.896394,-1.176414,1.503115,0.026832,-0.186707,-0.862689,0.842121,-1.169339,0.910782,0.638112,-1.096893,0.547507,0.680769,F
1.416263,0.419244,-0.047424,0.38202,1.886571,1.653637,0.175529,-1.058153,0.305983,1.636636,0.93507,-1.756738,0.241044,-0.34114,-0.36976,0.595172,V
0.808073,0.694145,0.391878,0.99702,-0.515576,0.513273,-0.409235,-0.319321,-0.134088,-0.135034,0.074245,0.246871,-0.066136,-0.325678,-1.389838,0.054464,Q
-0.905821,0.937334,0.921372,0.177505,0.352889,-0.159723,-2.165872,1.003305,0.80097,0.326046,0.790772,-0.480386,-0.254778,0.09062,0.294393,0.48465,U
0.739282,-1.236733,0.129465,0.093056,1.682953,-0.947311,0.353549,0.115357,-0.999605,-0.041311,-1.17136,0.205321,-1.286222,0.403429,0.203318,-0.122399,C
-0.818041,-0.453689,-1.43109,-1.86265,0.302682,0.153838,1.950667,0.963727,1.197746,1.168834,1.05502,1.581237,0.113079,1.342065,1.187929,-0.02219,F
0.872018,0.617117,0.627652,-1.907217,-1.120487,-0.859037,-0.310864,-0.704362,-0.253659,-0.786915,0.340174,-0.201791,-0.238316,-0.420405,0.23174,-0.714152,X
-0.202738,-0.478214,0.716817,0.443867,-0.615646,0.2117,0.034048,2.284243,-0.416333,-0.119529,0.19948,-0.900308,0.676833,-0.110007,0.723255,-0.248705,P
0.697998,-1.684187,1.015299,1.918567,0.694064,0.199931,0.401735,0.458655,-1.043062,-0.659534,2.024748,-2.330256,-0.438475,-0.881027,1.178108,0.366839,W
0.434637,0.528975,-0.593447,0.067447,0.162469,0.370038,-0.398712,0.372693,-0.246753,-1.027008,-0.249202,-0.217449,-0.068733,0.777793,0.230523,-0.924438,O
0.581176,0.07088,-0.94685,-0.454107,-0.294643,0.285193,0.841071,-0.338005,0.273818,-0.140221,0.224717,-0.476275,0.791379,-1.057285,0.160809,-0.893441,B
-1.557403,0.145967,0.891782,0.546391,-1.194132,1.235134,-0.796608,-0.219873,-1.419458,1.746862,1.129166,-0.449033,-0.864828,0.003175,-0.706192,-4.006191,I
0.259108,-1.021995,1.362183,1.304135,-0.093673,-0.825839,-0.276059,0.341177,0.86269,-0.546894,-1.594085,-0.420065,-0.214088,-0.849866,0.132167,0.10287,C
-2.022854,-0.478204,2.995468,2.338229,-0.569699,-3.363268,0.162291,-1.93186,-0.909928,-2.779375,0.845509,0.234036,-1.139687,2.682673,2.229398,3.053512,M
-0.336477,-0.084839,-0.470476,0.463983,0.675639,-0.631899,-0.808508,0.466598,-1.075891,-0.249069,-1.143411,-0.100929,0.985435,0.444724,-0.717714,2.105087,T
-2.253655,1.194911,1.321758,2.175252,-1.661915,1.318815,-0.702593,2.951272,-0.967607,0.59226,-3.504424,-1.905572,1.62997,-1.085019,-0.970614,-1.362618,Y
-0.634274,0.121801,1.51909,-0.822136,-1.151286,-0.467522,-1.521515,1.981334,2.424533,0.341453,-0.982446,-0.482956,-0.367483,0.449142,0.667048,-0.738441,M
-1.035126,-0.92625,0.612108,-1.712341,0.339823,-0.057482,0.711165,0.78019,-0.648047,0.222,0.405133,-0.179454,0.994549,1.28043,0.402381,-0.277684,T
0.298746,0.568219,-0.937004,1.045059,-0.15281,-0.867687,0.801459,0.830297,-0.728853,0.997862,-0.505388,-1.055521,0.508882,-0.753245,0.303422,0.350291,X
0.966178,0.080723,-0.415366,0.092721,-2.107121,0.113456,-0.924642,-0.435924,0.964894,1.601228,0.154188,-0.463676,-0.986153,0.83437,0.843533,0.245284,A
-0.112511,-0.129763,-0.028096,-0.170005,0.277336,-1.62466,-0.568959,1.114203,-1.016072,0.457813,-0.555682,0.359103,0.557971,-0.075322,-0.499154,0.667497,T
0.277036,-0.839503,-0.183019,0.530388,0.556057,0.282731,0.445151,-0.327033,-0.584933,0.140206,-0.926533,0.090269,-0.41765,-0.465223,-0.849461,0.219121,G
-2.182573,0.947452,-1.066318,-1.453233,0.208338,-1.319088,0.888139,-0.410486,2.660899,-1.153051,1.258614,0.040891,-0.635037,-0.627782,0.645384,-0.105425,B
0.386089,-0.150615,0.916591,1.767235,-0.257234,-0.749981,0.028632,-0.680907,-0.485845,1.024962,-0.642032,1.240763,-1.282168,-0.210169,-1.75877,-0.529838,C
-1.900333,0.710108,-1.09405,0.272804,0.385879,-0.95029,1.291828,-0.984161,1.468804,-1.448234,1.23374,0.663476,-1.486811,-1.697856,0.40839,0.065659,R
-0.713532,0.885145,0.180324,-0.193865,-0.075802,-0.371666,-0.609642,-0.459188,-0.41862,0.495175,-0.405459,-0.409359,0.36405,-0.370059,1.065692,-2.958793,I
1.158277,-1.833933,1.14468,0.396076,-0.510034,-0.670512,1.073971,-0.325074,-0.88077,-1.456145,-1.468282,0.471639,-0.104137,1.088796,-1.97837,-0.330886,C
1.038613,-0.017086,-0.602165,-0.914367,-0.212826,-0.117723,-0.901412,0.938846,0.607979,0.189402,-0.283232,-0.392071,0.164556,2.075538,-0.920586,0.507513,U
1.006048,-1.134701,0.427088,1.192077,-0.140337,1.409461,-0.967663,0.133783,0.529176,-1.256772,1.627805,0.70798,-0.713607,1.927444,-1.797174,0.265983,N
0.432067,0.090578,-0.40701,-0.998546,1.304589,-0.752202,-0.6141,-0.294043,-0.502209,0.120749,-0.647568,-0.538896,0.284147,-1.04103,1.387204,0.406145,X
-2.81472,0.051734,-0.878244,-0.669356,0.477036,-0.067206,-0.983044,-1.497047,1.038743,0.710998,1.158676,-1.307133,0.875914,0.700987,0.336357,0.977427,U
-0.043065,-0.001647,0.777087,-0.227911,1.922374,-0.21688,-1.248484,-1.079752,0.243002,-0.620761,-0.538139,0.239288,0.769517,-0.073665,-0.365782,-0.036539,U
-1.213482,0.747314,-0.495035,-0.006932,0.937763,1.513106,1.147881,2.54087,-2.28546,0.728991,2.098322,2.59575,-1.178877,-0.64851,2.150974,-0.661812,F
-1.96799,-1.291734,-0.816785,-0.445116,0.306885,0.132228,1.387932,-1.64372,-0.235945,-0.887984,-0.628613,0.665561,-0.689949,0.606586,-0.646833,0.252867,C
1.350156,-0.153313,0.277691,0.70464,1.385777,-1.352245,0.785531,-1.149904,-0.191371,-1.232702,-1.402907,0.710437,-0.547636,0.482972,-1.108898,-0.134189,C
0.029168,1.117927,0.361608,0.358268,1.757028,1.012359,1.085415,-0.972576,0.275451,0.268404,-0.917683,-1.397244,0.993948,0.904098,1.584024,-1.332977,Y
0.31375,-0.224253,-0.268058,-0.245522,0.037021,0.536177,-0.106495,0.383967,0.281357,-0.94419,-0.447662,0.072161,-0.317021,0.428104,-0.193157,-0.394201,O
-0.621496,0.62688,0.625138,-0.125758,1.600776,-0.722306,-1.659645,-0.474877,-1.665017,-0.875214,0.354065,-0.888384,0.195899,0.306363,0.625433,-0.634742,U
0.50654,-0.197736,-0.437028,-0.0462,0.335885,0.478116,-0.111966,0.000247,0.067644,-0.788048,-0.499754,0.189355,-0.390189,0.441926,0.761882,-0.183452,O
0.619575,-0.780078,0.690402,-1.77874,0.026306,-0.290995,0.128765,0.009472,-0.026368,0.045246,-1.077043,0.499908,-0.480929,-0.495113,0.634831,-1.762763,I
-0.10507,-0.363241,-0.893727,0.357304,1.137161,0.271355,-0.067359,-0.363324,0.326522,-0.152325,-0.91789,0.399379,1.228143,-0.855243,-1.015349,0.753523,T
-0.554941,0.140049,-0.229383,-0.603762,0.998907,-0.418689,-1.319842,0.956552,0.418691,-1.391516,1.520228,-1.698231,-0.798228,-0.710002,0.305419,-1.514988,M
1.017005,1.508067,0.871984,0.21574,1.529752,0.480714,0.81952,-0.082954,-1.350206,-0.30077,0.544882,-0.576147,-0.092436,0.185559,1.21768,0.221947,V
-0.00987,-0.850154,0.337218,1.19311,0.301156,0.967854,-1.040773,-0.235997,0.859592,-1.950921,1.722624,0.486321,-0.528578,2.182774,-1.161235,0.021214,N
-0.155339,0.446235,0.427753,-0.984491,-0.741955,2.469328,0.560105,-0.167728,-1.820288,-0.383045,-0.442541,2.393361,0.878137,-1.335646,1.644407,2.144223,P
0.430191,-0.481652,-0.449105,-0.103187,-0.424424,-0.128935,-0.421297,-0.821152,-0.714598,-0.564608,1.130025,-0.156753,-0.164511,0.828951,-1.344344,0.4617,O
-1.550711,1.352038,1.719772,-0.108931,0.013567,-1.600525,-1.544802,2.807406,1.589084,-1.740688,0.590955,0.172346,-0.587242,-1.805424,0.691438,1.113754,M
-0.601951,0.267135,0.186072,-1.010786,-0.619203,0.90186,-0.504576,-0.254097,0.694279,-0.37514,-0.789801,0.429661,0.344589,-0.162097,0.317301,0.194839,D
-0.292374,4.43979,1.65422,-0.970496,1.679505,-0.081013,0.923797,-0.820629,0.793208,-0.467652,0.663671,1.211088,-0.373179,1.446561,1.781215,-1.783949,T
0.622015,-0.620737,-0.320836,0.721377,-0.770669,0.383736,-0.841622,1.03355,-0.628508,0.238711,-0.570706,0.226448,-0.460751,2.181018,-0.736269,1.565601,O
1.713025,1.301937,1.454632,-0.129061,1.029284,-0.214564,0.50263,-1.083637,-1.18448,0.418781,0.216536,-0.968064,1.151154,0.014865,0.144213,0.97405,Y
-0.074238,0.892548,-0.818152,0.204625,-0.440733,0.512954,-0.152238,-0.843738,0.686894,0.173971,-0.039893,0.944288,1.719255,-0.920115,-1.375657,0.094413,B
-1.272853,-1.533798,1.089687,0.248059,0.459963,-0.679305,0.606465,-1.129733,0.256834,1.098825,0.379871,-1.319651,-0.246069,0.109454,-0.918472,0.71291,K
-0.2463,-0.027939,0.820248,0.418056,-0.977534,0.954057,-0.645811,-0.167833,-0.726316,1.417428,0.728032,-0.210765,-0.497449,0.063466,-0.585444,-3.376941,I
-0.954551,2.605226,0.244743,1.104059,0.445975,-0.127461,0.493459,1.519331,-0.636262,1.006246,-0.12077,-0.420434,-1.129062,0.165046,-0.362196,-1.028939,Q
1.70217,0.104569,-0.039815,1.270983,-2.214043,-0.294645,0.188391,-0.155949,0.448603,1.265202,1.871929,0.676785,-1.980858,1.605425,1.931714,0.877768,A
0.447646,-0.904987,-0.412948,-1.550366,-0.594616,-1.460919,0.201789,-1.242691,-1.548563,1.168525,1.141088,0.702703,0.645297,-1.109437,-3.382627,-0.421432,Z
0.158538,-0.380672,-1.489274,-0.591576,1.23418,2.168534,-1.38177,0.485826,-1.397611,-0.341691,-2.260944,-2.049104,-3.926255,0.965517,-1.154522,-0.639067,J
-0.078812,1.237148,0.427739,0.230772,-0.115778,-0.103442,-0.742016,-0.102879,-0.703302,-0.142084,-1.86718,0.290696,-0.524009,-1.186056,1.910903,2.157396,K
0.736343,-0.370591,-0.137955,-0.233447,-0.277307,-2.24171,0.578121,0.148385,-0.36011,0.440466,-0.215012,0.806653,0.727363,0.726399,-2.078507,-0.687732,Z
-0.040338,0.794615,-0.497897,-0.34601,-0.395009,0.945311,-0.577158,-0.393632,0.023632,-0.705101,-1.977154,0.415342,0.607841,-1.259923,0.427696,0.8509,B
-3.747814,0.69589,-0.235782,0.234449,-1.634402,1.829878,1.164628,-2.527579,-0.582799,-0.182581,-1.999931,-0.662911,-0.249394,-1.79853,-0.163308,-0.818307,J
1.035881,0.312318,-1.23732,-1.117246,0.657047,-1.953617,0.46057,-0.952868,-0.682923,-0.686521,0.050448,-0.376332,0.985367,-0.385063,0.350102,-1.099928,Z
0.721898,-0.558152,0.535704,-0.429538,1.62094,-0.902077,-0.761826,0.776984,-0.753056,2.111022,-0.632725,-0.618954,-0.152838,-0.7274,0.092378,1.312221,X
0.278257,-0.795074,-0.799975,-0.894314,0.687132,1.757622,-0.734823,-0.176801,1.018666,-0.088823,-2.129556,-0.544682,-2.977191,1.564379,-1.978156,-1.242497,J
-0.604351,-0.687579,0.418373,-0.166147,1.067412,-0.927732,0.610598,-0.871107,1.700641,0.619901,1.093607,0.387874,-0.563463,-1.075206,-0.232545,-0.183602,K
0.403703,0.239258,0.040375,-0.135942,0.430005,0.101305,-0.425163,-0.59162,1.050609,-0.484332,-0.961722,0.376245,0.387258,0.7463,1.282018,-2.465756,I
-0.019309,-1.64151,0.135595,-1.332416,0.926605,0.263196,0.832314,0.674495,-0.312082,0.291345,0.188611,0.391496,1.869347,0.168796,0.75849,-1.482491,Y
-0.766881,0.342041,-1.268448,-0.044098,-0.046885,0.120601,-0.988794,0.944904,0.209839,0.670449,0.422634,0.539316,-0.426685,-0.657614,0.565216,-0.034394,O
-0.720152,-0.716611,-0.296485,-2.000602,-0.011633,-0.678092,1.270362,0.343143,0.041624,1.182764,0.718555,0.644791,-0.012097,1.303628,0.203977,0.744524,T
1.263745,0.101043,-0.22985,-0.325321,-0.844905,0.271262,0.357753,-0.168248,0.268023,-0.513357,0.910382,-0.17138,-0.135831,-1.026078,0.755784,-0.325447,R
1.383594,-0.695522,-1.565609,1.275766,-2.237448,-0.097311,0.106159,-0.491553,-0.246248,1.903077,1.745027,-2.23863,-0.269356,-0.603168,0.339826,2.092554,A
-2.27791,0.155229,0.328216,-2.50832,0.478728,0.18629,-0.11398,-0.301908,-0.665844,1.470682,0.277696,0.898784,1.381896,0.896141,0.469733,-0.720067,T
0.967353,-1.04748,-0.605469,-1.666101,-0.583812,1.671826,-0.712637,-0.555058,0.079246,-0.865004,-3.107604,-0.951372,-2.67965,1.939792,-1.191821,-0.4292,J
0.406056,-0.683189,-0.186632,-0.56813,0.517256,0.912035,0.063865,0.312828,0.471711,-0.278086,0.15829,0.464653,0.058305,-0.484133,-0.989826,-0.40535,O
-1.210315,-0.371274,-0.10685,-0.306531,1.932738,0.451442,-0.108796,2.223904,-2.044437,1.442079,0.717408,1.628966,-1.428254,-0.598507,0.731668,-1.469058,F
1.251419,0.369287,-0.346363,0.686131,-2.285951,0.718072,0.434582,-0.559095,0.038154,0.868578,0.55046,-0.42025,-1.70207,1.398784,1.33817,1.271953,A
0.19557,0.580414,-0.378704,-0.463605,-0.378164,0.77239,-0.54959,-0.213851,0.525081,-0.854657,-2.262058,0.571996,0.887177,-1.361393,0.265024,0.345583,B
0.340876,0.59416,-1.418253,-0.857147,0.532445,-1.136094,0.364964,-1.138582,0.740637,-0.842688,0.180846,0.145298,1.481811,0.698793,-0.235585,-0.90966,Z
0.130536,0.75093,-1.073359,-0.26274,-1.222631,0.277857,0.202267,0.623767,0.50856,0.235799,0.826093,1.742921,0.456534,0.44457,-1.80059,0.274584,S
0.365783,0.014143,3.487693,1.234053,-0.592188,-0.07252,0.219913,0.761164,0.45286,-0.175462,0.09964,-0.478376,0.452823,-0.491605,0.458357,0.85098,W
0.953791,-0.163912,0.30517,-0.051498,-1.101051,-1.301929,-1.305568,-0.994922,-0.531152,0.600443,-0.980917,0.155522,-0.62781,-0.095505,0.944525,-0.557447,L
0.343563,0.974647,2.200994,-0.260086,0.889843,0.113045,0.48676,-0.726346,-0.024894,0.069884,-0.131169,0.072017,1.190412,0.467506,-0.645055,-1.185068,T
-0.964896,0.043971,1.043332,-0.774451,-0.229983,-1.383606,-0.79322,2.084304,1.008193,-1.041941,1.034742,-1.326608,0.198718,0.064798,0.140522,0.367676,M
0.350002,0.918357,-1.024952,1.009593,0.198288,0.38844,0.742587,0.795348,0.253157,-0.282415,-1.761786,0.779707,0.323764,0.237068,-0.277548,2.080423,P
-0.14262,-0.831116,1.006039,-1.936099,-0.544214,0.363683,-0.149127,-0.395404,-0.740742,1.164931,-0.426175,0.573273,-0.634688,-1.118256,0.12953,-1.137737,I
0.754734,-0.979915,-0.81642,-1.094677,0.052153,2.02928,-1.012938,-0.47514,-0.259909,0.099178,-1.686445,-1.113321,-3.533835,1.547872,-2.3577,-0.053912,J
-0.765765,0.107485,0.443035,0.77037,0.231932,-1.772538,-1.476596,-0.404914,-4.130495,-1.162866,-0.004092,0.066227,-1.26396,0.728942,-0.262013,-0.055093,C
0.468121,0.338877,-0.28809,-0.569775,-0.58228,-0.293558,0.577227,-0.579987,-0.299822,-0.018835,-0.335537,-0.544814,-0.714054,-1.862012,-0.607945,0.295335,E
1.076086,0.965515,0.049864,-0.034105,1.943893,0.995344,0.760846,-0.719646,0.760197,-0.094232,-0.601363,-1.772688,0.87324,0.587807,1.0525,-1.053662,V
0.445234,0.300982,0.919319,-0.071639,0.015225,-0.685427,-0.07856,0.880767,0.552719,1.355739,0.891472,-1.161725,-0.41457,0.039221,-0.374244,-0.500535,A
-0.232205,-0.560966,-0.097885,0.902873,0.854706,-3.277007,0.038212,-0.214903,-0.485064,0.848687,-1.341067,1.85103,-1.176533,1.330651,-1.471419,-0.247428,E
-0.798065,1.963515,-0.704785,1.295685,0.187001,0.590444,0.235222,-0.596893,1.470898,-1.267298,-0.052066,0.651903,0.7609,-4.29139,-0.439676,1.308924,K
-2.882184,-0.459115,1.68081,1.147426,0.675612,0.02955,0.942997,-0.226782,0.134029,1.116845,0.723051,-0.305238,0.553087,-0.480203,1.524334,-0.153687,V
-0.705198,-0.326338,0.303912,-1.541202,1.015526,-1.124008,0.254676,-0.3847,0.365344,0.408349,-0.257985,0.328168,-0.039831,0.826422,0.682325,2.247662,X
-2.272534,1.447047,-0.820421,0.639418,0.047367,0.93222,-0.507658,2.028948,-0.234706,0.362158,-1.885228,-0.143654,-1.018737,1.006504,0.020579,-0.633792,Q
0.512792,1.023993,-0.914064,-0.259541,0.32992,-0.432884,0.077644,-0.090799,0.405531,-0.997085,0.479511,0.627654,0.039203,0.406302,1.182021,-0.125001,R
1.458304,0.200869,-0.391992,-0.484145,-0.997128,1.803719,1.67886,1.491176,-0.837496,-1.28472,0.704476,2.271658,0.720921,1.23355,1.477788,1.688151,P
0.892465,0.028529,-0.327637,0.783248,-0.193127,0.692017,0.97633,0.181579,-0.308619,-0.198394,-0.406584,-1.202788,-0.339594,0.25412,0.029885,-1.33174,Q
1.322435,-0.2547,-0.694146,-0.709671,-0.439135,-0.580726,0.527995,-0.079456,-0.55822,0.050212,-0.070888,-0.073364,0.344986,-0.80739,0.433451,-0.166174,S
-0.821084,1.539377,-1.788508,-0.916496,0.424058,0.304607,-1.541232,-0.737037,2.398445,-0.072978,1.424108,-0.811307,-3.809289,-1.042457,2.531016,3.367491,M
0.342076,0.448939,-1.039061,-0.335427,0.285897,-1.60101,-0.121209,-0.116129,-0.919325,-0.765883,0.662778,-0.401589,0.942401,-0.257818,-0.657098,-1.062478,Z
0.900665,1.514332,-1.960307,-0.32211,0.321404,-0.988741,0.31143,-0.313674,-0.331995,-0.455733,0.117264,-0.49412,1.442427,0.497631,0.39757,-1.022665,S
1.083318,-0.583934,0.016477,-1.36294,-0.218483,0.288714,0.884055,0.587675,-1.137137,-0.453456,0.072546,0.649854,0.1475,-0.644578,1.356382,0.284021,F
-0.780921,-1.963492,-1.347024,3.559937,-0.920376,-0.430098,-3.571166,-1.304401,-1.580604,1.034582,0.863321,0.574808,1.680169,-0.256877,3.014745,-1.306502,L
0.807009,-0.325045,-1.962866,0.155854,-1.351117,0.681958,-0.417433,-0.770822,0.26293,0.433054,-0.378764,-1.851178,-0.927382,-0.622463,0.989238,0.854045,A
1.163608,1.302848,0.999288,0.764072,0.964482,1.618665,0.792346,-0.948541,0.122527,1.921591,-0.741316,-1.065313,0.816292,0.543791,0.805014,0.496756,Y
-2.338288,-0.528934,-1.271016,-0.085895,-0.444213,0.343951,0.575013,-2.01166,0.653319,-0.426017,0.95097,0.45678,0.559307,-0.365043,0.692858,2.170533,D
0.458015,-0.802955,1.018298,0.404107,-0.651846,0.773555,-0.569301,0.203105,0.923054,-2.664283,0.338985,2.871085,-0.990894,2.951704,-0.89256,-0.186825,H
-0.832509,1.118127,0.13742,-0.070037,0.585829,-0.247107,-1.331975,0.530792,-0.893208,-1.700227,-0.4984,0.222535,0.032955,0.057196,1.030735,-0.759279,H
0.084449,0.503361,-0.273723,-0.342042,1.245374,-0.169756,-1.014336,0.519771,1.307185,-1.149077,1.327068,-1.108596,-1.37661,-0.79094,0.375784,-1.652429,M
0.051751,0.926858,-0.114709,-0.790138,-0.497207,0.106667,-0.08488,-0.319542,-0.586466,0.016114,-0.398111,0.665993,-0.079788,-0.193229,0.41708,1.595829,S
-2.326646,-0.325933,0.94072,-1.293178,0.717102,0.603228,-0.403248,0.330154,-1.674557,0.808971,-0.76108,0.11488,1.288287,1.144611,1.397137,0.763087,T
0.776276,-0.533476,0.750485,0.123903,-0.672332,0.587728,0.088343,-1.105753,1.550191,1.509807,0.184614,0.766907,0.140694,0.72849,-0.788209,-2.256792,I
1.367901,0.28209,0.690233,0.585451,-2.861529,0.549596,0.351496,-0.364892,0.326873,0.697693,0.654048,0.29117,-1.829057,1.555337,1.0095,0.568473,A
-0.278916,1.134536,-2.342178,-0.160651,0.092466,-0.569479,1.44246,0.66716,-0.648111,-0.902401,0.696785,-0.608379,0.454902,0.514947,-0.030861,-0.825349,S
0.20538,1.208007,0.979795,1.526891,-1.408514,-0.333068,0.827778,0.818166,-1.109073,-2.174861,1.395169,2.470198,-1.760009,-0.027406,-0.41438,-0.719711,R
-1.409273,1.062914,0.040204,0.831512,-0.007419,1.08363,-0.677872,1.485332,-0.470242,0.499979,-2.168456,-0.436083,-0.34194,0.149656,-0.490368,-0.56834,Q
0.943128,-0.758216,0.713262,0.417541,-1.199138,-1.706879,-1.134495,-1.470812,-1.09289,0.804018,-1.083936,0.212257,-0.689857,0.215289,0.753043,0.158251,L
-3.233828,1.822415,-3.041184,0.362582,0.31018,1.722488,0.385331,-2.226925,2.138452,1.215084,-1.381244,-1.363277,-3.089051,0.306375,2.088135,1.276273,A
-1.372773,-1.018203,-0.658325,-1.404666,1.362536,-0.395759,-0.088761,0.574585,-1.115376,2.180262,0.779941,-0.697876,0.935179,0.595959,0.273603,0.115219,Y
0.620817,2.469463,1.679896,0.114119,0.346099,2.086175,0.249155,-1.673543,0.170677,2.427052,-0.596473,-1.285647,0.86905,1.251276,-0.51441,0.741814,Y
0.218313,0.728571,-2.237617,-0.095971,0.565706,-0.46045,0.997805,0.512176,-0.364525,-1.400843,0.213786,0.080883,0.572921,0.764075,0.539031,-1.021517,B
-0.37186,0.72608,-0.701571,0.438553,0.055302,-0.372796,-0.8751,0.63848,-0.612845,-0.656483,0.817935,-0.051559,0.066473,-0.581803,1.107557,-1.114915,R
0.112976,-0.739663,0.13915,0.415333,-1.001157,-1.443729,-1.256532,-1.379516,-0.332143,1.16555,-1.173649,0.181073,-0.897341,-0.048529,0.930104,-0.691011,L
-1.368974,-1.207414,1.641786,0.359528,-0.054428,-0.109108,0.773705,1.076555,0.743093,-0.113614,-0.363647,-0.334728,0.641275,0.515823,1.042388,-0.74328,W
0.974235,-0.894735,1.038936,-0.856408,-0.203805,0.037706,0.036362,-0.108981,0.425191,-0.333492,1.336498,-0.6972,-0.266092,-0.618669,1.034219,-0.021394,N
0.072762,0.214339,1.574878,0.632138,0.993481,1.164275,0.833302,-0.375716,0.125835,2.140513,0.02307,0.341783,-0.146636,-0.354688,-0.823153,-0.13411,V
0.770236,-0.071783,-1.246803,0.643212,-2.14751,0.339228,-0.605614,-0.359236,0.012715,1.459583,-0.258422,-1.47324,-0.86389,1.11235,1.594039,0.910986,A
1.191958,0.16472,-0.950217,-0.035758,0.306808,-0.016112,0.272596,0.046011,-0.344565,-1.332203,0.494063,-0.689959,-0.173413,0.983208,0.249818,-0.936138,O
-0.896682,-1.7183,2.067183,0.69408,0.874429,-0.299414,1.72411,-1.059402,0.780441,-0.388685,0.647305,-1.627018,0.333231,0.612831,1.350588,1.093047,W
0.253573,0.058953,0.008885,-0.317269,-0.742363,-0.139898,-1.440833,0.252352,-2.716626,-1.676615,0.545375,-0.511412,-0.98644,0.708217,-1.293416,0.268384,O
